second,Volt
31.361,0.15024
31.362,0.15033
31.363,0.15042
31.364,0.15054
31.365,0.15063
31.366,0.1507
31.367,0.15082
31.368,0.15088
31.369,0.15097
31.37,0.15106
31.371,0.15112
31.372,0.15121
31.373,0.15131
31.374,0.15137
31.375,0.15146
31.376,0.15152
31.377,0.15158
31.378,0.15167
31.379,0.15173
31.38,0.15182
31.381,0.15189
31.382,0.15195
31.383,0.15201
31.384,0.15207
31.385,0.15213
31.386,0.15219
31.387,0.15225
31.388,0.15228
31.389,0.15234
31.39,0.15237
31.391,0.1524
31.392,0.15247
31.393,0.1525
31.394,0.15253
31.395,0.15256
31.396,0.15259
31.397,0.15259
31.398,0.15262
31.399,0.15265
31.4,0.15265
31.401,0.15268
31.402,0.15268
31.403,0.15268
31.404,0.15268
31.405,0.15271
31.406,0.15271
31.407,0.15268
31.408,0.15268
31.409,0.15268
31.41,0.15268
31.411,0.15268
31.412,0.15265
31.413,0.15265
31.414,0.15265
31.415,0.15262
31.416,0.15262
31.417,0.15262
31.418,0.15262
31.419,0.15259
31.42,0.15259
31.421,0.15259
31.422,0.15259
31.423,0.15259
31.424,0.15259
31.425,0.15259
31.426,0.15259
31.427,0.15259
31.428,0.15259
31.429,0.15259
31.43,0.15259
31.431,0.15262
31.432,0.15262
31.433,0.15262
31.434,0.15265
31.435,0.15265
31.436,0.15268
31.437,0.15268
31.438,0.15271
31.439,0.15271
31.44,0.15274
31.441,0.15274
31.442,0.15277
31.443,0.15277
31.444,0.1528
31.445,0.1528
31.446,0.15283
31.447,0.15283
31.448,0.15286
31.449,0.15286
31.45,0.15289
31.451,0.15289
31.452,0.15289
31.453,0.15292
31.454,0.15292
31.455,0.15292
31.456,0.15292
31.457,0.15295
31.458,0.15295
31.459,0.15295
31.46,0.15295
31.461,0.15295
31.462,0.15295
31.463,0.15295
31.464,0.15295
31.465,0.15295
31.466,0.15295
31.467,0.15295
31.468,0.15292
31.469,0.15292
31.47,0.15292
31.471,0.15292
31.472,0.15289
31.473,0.15289
31.474,0.15286
31.475,0.15286
31.476,0.15283
31.477,0.1528
31.478,0.1528
31.479,0.15277
31.48,0.15274
31.481,0.15271
31.482,0.15268
31.483,0.15265
31.484,0.15262
31.485,0.15259
31.486,0.15256
31.487,0.15253
31.488,0.1525
31.489,0.15244
31.49,0.1524
31.491,0.15234
31.492,0.15228
31.493,0.15225
31.494,0.15219
31.495,0.15213
31.496,0.15207
31.497,0.15204
31.498,0.15198
31.499,0.15192
31.5,0.15186
31.501,0.15179
31.502,0.15173
31.503,0.15167
31.504,0.15158
31.505,0.15152
31.506,0.15146
31.507,0.15137
31.508,0.15131
31.509,0.15121
31.51,0.15115
31.511,0.15106
31.512,0.151
31.513,0.15091
31.514,0.15082
31.515,0.15076
31.516,0.15067
31.517,0.15057
31.518,0.15048
31.519,0.15039
31.52,0.1503
31.521,0.15021
31.522,0.15012
31.523,0.15002
31.524,0.14993
31.525,0.14984
31.526,0.14975
31.527,0.14963
31.528,0.14954
31.529,0.14944
31.53,0.14932
31.531,0.14923
31.532,0.14914
31.533,0.14902
31.534,0.14893
31.535,0.1488
31.536,0.14871
31.537,0.14859
31.538,0.1485
31.539,0.14838
31.54,0.14828
31.541,0.14816
31.542,0.14804
31.543,0.14792
31.544,0.1478
31.545,0.14767
31.546,0.14758
31.547,0.14746
31.548,0.14734
31.549,0.14722
31.55,0.14709
31.551,0.14697
31.552,0.14685
31.553,0.14673
31.554,0.14658
31.555,0.14648
31.556,0.14633
31.557,0.14621
31.558,0.14609
31.559,0.14594
31.56,0.14581
31.561,0.14569
31.562,0.14557
31.563,0.14542
31.564,0.14529
31.565,0.14514
31.566,0.14502
31.567,0.1449
31.568,0.14474
31.569,0.14462
31.57,0.14447
31.571,0.14432
31.572,0.1442
31.573,0.14404
31.574,0.14389
31.575,0.14377
31.576,0.14362
31.577,0.14346
31.578,0.14331
31.579,0.14316
31.58,0.14301
31.581,0.14288
31.582,0.1427
31.583,0.14255
31.584,0.14243
31.585,0.14227
31.586,0.14212
31.587,0.14197
31.588,0.14182
31.589,0.14166
31.59,0.14151
31.591,0.14136
31.592,0.1412
31.593,0.14108
31.594,0.1409
31.595,0.14078
31.596,0.14062
31.597,0.14047
31.598,0.14032
31.599,0.1402
31.6,0.14001
31.601,0.13989
31.602,0.13974
31.603,0.13959
31.604,0.13947
31.605,0.13931
31.606,0.13916
31.607,0.13904
31.608,0.13889
31.609,0.13873
31.61,0.13861
31.611,0.13846
31.612,0.13831
31.613,0.13818
31.614,0.13803
31.615,0.13788
31.616,0.13776
31.617,0.1376
31.618,0.13745
31.619,0.13733
31.62,0.13718
31.621,0.13705
31.622,0.13693
31.623,0.13678
31.624,0.13663
31.625,0.13651
31.626,0.13635
31.627,0.13623
31.628,0.13608
31.629,0.13593
31.63,0.1358
31.631,0.13568
31.632,0.13553
31.633,0.13541
31.634,0.13525
31.635,0.1351
31.636,0.13498
31.637,0.13486
31.638,0.13467
31.639,0.13455
31.64,0.13443
31.641,0.13425
31.642,0.13412
31.643,0.13397
31.644,0.13382
31.645,0.1337
31.646,0.13354
31.647,0.13339
31.648,0.13324
31.649,0.13309
31.65,0.13293
31.651,0.13278
31.652,0.13263
31.653,0.13248
31.654,0.13232
31.655,0.13214
31.656,0.13199
31.657,0.13184
31.658,0.13165
31.659,0.13153
31.66,0.13135
31.661,0.13116
31.662,0.13101
31.663,0.13086
31.664,0.13068
31.665,0.13049
31.666,0.13034
31.667,0.13016
31.668,0.12997
31.669,0.12982
31.67,0.12961
31.671,0.12946
31.672,0.12927
31.673,0.12906
31.674,0.12891
31.675,0.12869
31.676,0.12851
31.677,0.12836
31.678,0.12814
31.679,0.12796
31.68,0.12778
31.681,0.12756
31.682,0.12738
31.683,0.1272
31.684,0.12701
31.685,0.1268
31.686,0.12665
31.687,0.12643
31.688,0.12625
31.689,0.12607
31.69,0.12585
31.691,0.12567
31.692,0.12546
31.693,0.12524
31.694,0.12509
31.695,0.12488
31.696,0.12466
31.697,0.12451
31.698,0.1243
31.699,0.12411
31.7,0.12393
31.701,0.12375
31.702,0.12354
31.703,0.12335
31.704,0.12317
31.705,0.12296
31.706,0.1228
31.707,0.12259
31.708,0.12241
31.709,0.12222
31.71,0.12201
31.711,0.12183
31.712,0.12167
31.713,0.12146
31.714,0.12128
31.715,0.12109
31.716,0.12091
31.717,0.1207
31.718,0.12054
31.719,0.12033
31.72,0.12018
31.721,0.12
31.722,0.11978
31.723,0.1196
31.724,0.11942
31.725,0.11923
31.726,0.11905
31.727,0.11887
31.728,0.11868
31.729,0.1185
31.73,0.11832
31.731,0.11813
31.732,0.11798
31.733,0.1178
31.734,0.11758
31.735,0.11743
31.736,0.11725
31.737,0.11707
31.738,0.11691
31.739,0.1167
31.74,0.11655
31.741,0.11639
31.742,0.11618
31.743,0.11603
31.744,0.11588
31.745,0.11566
31.746,0.11551
31.747,0.11536
31.748,0.11517
31.749,0.11499
31.75,0.11484
31.751,0.11465
31.752,0.1145
31.753,0.11432
31.754,0.11414
31.755,0.11398
31.756,0.1138
31.757,0.11359
31.758,0.11343
31.759,0.11325
31.76,0.11307
31.761,0.11292
31.762,0.11273
31.763,0.11252
31.764,0.11237
31.765,0.11218
31.766,0.11197
31.767,0.11182
31.768,0.1116
31.769,0.11142
31.77,0.11127
31.771,0.11105
31.772,0.11087
31.773,0.11069
31.774,0.11047
31.775,0.11029
31.776,0.11014
31.777,0.10992
31.778,0.10971
31.779,0.10956
31.78,0.10934
31.781,0.10913
31.782,0.10898
31.783,0.10876
31.784,0.10858
31.785,0.10837
31.786,0.10815
31.787,0.10797
31.788,0.10779
31.789,0.10757
31.79,0.10739
31.791,0.10718
31.792,0.10696
31.793,0.10678
31.794,0.10657
31.795,0.10635
31.796,0.10617
31.797,0.10596
31.798,0.10571
31.799,0.10553
31.8,0.10529
31.801,0.10507
31.802,0.10489
31.803,0.10468
31.804,0.10446
31.805,0.10425
31.806,0.104
31.807,0.10379
31.808,0.10361
31.809,0.10336
31.81,0.10312
31.811,0.10294
31.812,0.10269
31.813,0.10245
31.814,0.10226
31.815,0.10202
31.816,0.10181
31.817,0.10156
31.818,0.10132
31.819,0.1011
31.82,0.10086
31.821,0.10062
31.822,0.1004
31.823,0.10016
31.824,0.099915
31.825,0.099701
31.826,0.099457
31.827,0.099182
31.828,0.098969
31.829,0.098694
31.83,0.09845
31.831,0.098236
31.832,0.097961
31.833,0.097717
31.834,0.097504
31.835,0.097229
31.836,0.096954
31.837,0.096741
31.838,0.096436
31.839,0.096191
31.84,0.095947
31.841,0.095673
31.842,0.095398
31.843,0.095154
31.844,0.094879
31.845,0.094604
31.846,0.09433
31.847,0.094025
31.848,0.093781
31.849,0.093506
31.85,0.093201
31.851,0.092926
31.852,0.092651
31.853,0.092316
31.854,0.092041
31.855,0.091766
31.856,0.091431
31.857,0.091156
31.858,0.090851
31.859,0.090485
31.86,0.09021
31.861,0.089874
31.862,0.089569
31.863,0.089264
31.864,0.088928
31.865,0.088593
31.866,0.088287
31.867,0.087921
31.868,0.087616
31.869,0.087311
31.87,0.086945
31.871,0.086609
31.872,0.086304
31.873,0.085907
31.874,0.085571
31.875,0.085266
31.876,0.084869
31.877,0.084564
31.878,0.084229
31.879,0.083832
31.88,0.083496
31.881,0.08316
31.882,0.082764
31.883,0.082428
31.884,0.082062
31.885,0.081665
31.886,0.08136
31.887,0.080994
31.888,0.080597
31.889,0.080261
31.89,0.079895
31.891,0.079498
31.892,0.079163
31.893,0.078735
31.894,0.078369
31.895,0.078033
31.896,0.077637
31.897,0.07724
31.898,0.076904
31.899,0.076508
31.9,0.076141
31.901,0.075775
31.902,0.075378
31.903,0.074982
31.904,0.074646
31.905,0.074219
31.906,0.073853
31.907,0.073517
31.908,0.07309
31.909,0.072723
31.91,0.072357
31.911,0.07193
31.912,0.071564
31.913,0.071167
31.914,0.07074
31.915,0.070404
31.916,0.070007
31.917,0.06958
31.918,0.069214
31.919,0.068817
31.92,0.06839
31.921,0.068024
31.922,0.067627
31.923,0.067169
31.924,0.066833
31.925,0.066376
31.926,0.065979
31.927,0.065613
31.928,0.065186
31.929,0.064758
31.93,0.064423
31.931,0.063965
31.932,0.063568
31.933,0.063202
31.934,0.062744
31.935,0.062347
31.936,0.061981
31.937,0.061523
31.938,0.061157
31.939,0.06076
31.94,0.060303
31.941,0.059937
31.942,0.05954
31.943,0.059082
31.944,0.058716
31.945,0.058289
31.946,0.057861
31.947,0.057495
31.948,0.057068
31.949,0.05661
31.95,0.056244
31.951,0.055847
31.952,0.055389
31.953,0.055023
31.954,0.054565
31.955,0.054169
31.956,0.053802
31.957,0.053345
31.958,0.052917
31.959,0.052551
31.96,0.052094
31.961,0.051697
31.962,0.051331
31.963,0.050873
31.964,0.050476
31.965,0.05011
31.966,0.049652
31.967,0.049225
31.968,0.048859
31.969,0.048431
31.97,0.048065
31.971,0.047638
31.972,0.047211
31.973,0.046844
31.974,0.046448
31.975,0.04599
31.976,0.045624
31.977,0.045227
31.978,0.0448
31.979,0.044434
31.98,0.044037
31.981,0.043579
31.982,0.043243
31.983,0.042847
31.984,0.042419
31.985,0.042053
31.986,0.041626
31.987,0.041229
31.988,0.040894
31.989,0.040466
31.99,0.04007
31.991,0.039734
31.992,0.039307
31.993,0.03894
31.994,0.038605
31.995,0.038177
31.996,0.037811
31.997,0.037476
31.998,0.037048
31.999,0.036682
32,0.036346
32.001,0.03598
32.002,0.035614
32.003,0.035217
32.004,0.034882
32.005,0.034515
32.006,0.034119
32.007,0.033813
32.008,0.033447
32.009,0.033051
32.01,0.032745
32.011,0.032379
32.012,0.031982
32.013,0.031677
32.014,0.031342
32.015,0.030945
32.016,0.03064
32.017,0.030304
32.018,0.029907
32.019,0.029602
32.02,0.029266
32.021,0.0289
32.022,0.028595
32.023,0.028259
32.024,0.027893
32.025,0.027588
32.026,0.027252
32.027,0.026886
32.028,0.026611
32.029,0.026276
32.03,0.025909
32.031,0.025604
32.032,0.025269
32.033,0.024933
32.034,0.024597
32.035,0.024292
32.036,0.023956
32.037,0.023621
32.038,0.023315
32.039,0.02298
32.04,0.022644
32.041,0.022339
32.042,0.022003
32.043,0.021667
32.044,0.021393
32.045,0.021027
32.046,0.020691
32.047,0.020416
32.048,0.02005
32.049,0.019745
32.05,0.01944
32.051,0.019104
32.052,0.018768
32.053,0.018494
32.054,0.018127
32.055,0.017822
32.056,0.017517
32.057,0.017151
32.058,0.016846
32.059,0.016541
32.06,0.016205
32.061,0.015869
32.062,0.015594
32.063,0.015228
32.064,0.014923
32.065,0.014618
32.066,0.014282
32.067,0.013947
32.068,0.013641
32.069,0.013336
32.07,0.01297
32.071,0.012695
32.072,0.01236
32.073,0.012024
32.074,0.011719
32.075,0.011414
32.076,0.011047
32.077,0.010773
32.078,0.010437
32.079,0.010101
32.08,0.0097961
32.081,0.0095215
32.082,0.0091858
32.083,0.0088806
32.084,0.0085754
32.085,0.0082397
32.086,0.0079651
32.087,0.0076294
32.088,0.0072937
32.089,0.007019
32.09,0.0067139
32.091,0.0063782
32.092,0.0061035
32.093,0.0057983
32.094,0.0054932
32.095,0.005188
32.096,0.0049133
32.097,0.0045776
32.098,0.004303
32.099,0.0040283
32.1,0.0036926
32.101,0.003418
32.102,0.0031433
32.103,0.0028381
32.104,0.0025635
32.105,0.0022888
32.106,0.0019836
32.107,0.001709
32.108,0.0014343
32.109,0.0011292
32.11,0.00085449
32.111,0.00061035
32.112,0.00030518
32.113,3.05E-05
32.114,-0.00021362
32.115,-0.0005188
32.116,-0.00079346
32.117,-0.0010376
32.118,-0.0013428
32.119,-0.0016174
32.12,-0.0018616
32.121,-0.0021362
32.122,-0.0024109
32.123,-0.002655
32.124,-0.0029602
32.125,-0.0032349
32.126,-0.003479
32.127,-0.0037537
32.128,-0.0040588
32.129,-0.0043335
32.13,-0.0046387
32.131,-0.0049744
32.132,-0.005249
32.133,-0.0055542
32.134,-0.0058899
32.135,-0.0061646
32.136,-0.0064697
32.137,-0.0068054
32.138,-0.0070801
32.139,-0.0073853
32.14,-0.0076904
32.141,-0.0079651
32.142,-0.0082703
32.143,-0.008606
32.144,-0.0088806
32.145,-0.0091553
32.146,-0.009491
32.147,-0.0097656
32.148,-0.01004
32.149,-0.010376
32.15,-0.010651
32.151,-0.010925
32.152,-0.011261
32.153,-0.011505
32.154,-0.01181
32.155,-0.012115
32.156,-0.01239
32.157,-0.012665
32.158,-0.013
32.159,-0.013275
32.16,-0.01355
32.161,-0.013855
32.162,-0.01413
32.163,-0.014404
32.164,-0.014709
32.165,-0.014984
32.166,-0.015259
32.167,-0.015564
32.168,-0.015839
32.169,-0.016113
32.17,-0.016418
32.171,-0.016693
32.172,-0.016937
32.173,-0.017242
32.174,-0.017517
32.175,-0.017761
32.176,-0.018066
32.177,-0.018341
32.178,-0.018585
32.179,-0.01889
32.18,-0.019165
32.181,-0.019409
32.182,-0.019714
32.183,-0.019958
32.184,-0.020203
32.185,-0.020508
32.186,-0.020752
32.187,-0.020996
32.188,-0.021271
32.189,-0.021545
32.19,-0.02179
32.191,-0.022034
32.192,-0.022308
32.193,-0.022552
32.194,-0.022797
32.195,-0.023071
32.196,-0.023285
32.197,-0.023529
32.198,-0.023804
32.199,-0.024017
32.2,-0.024261
32.201,-0.024536
32.202,-0.02475
32.203,-0.024994
32.204,-0.025269
32.205,-0.025482
32.206,-0.025696
32.207,-0.02597
32.208,-0.026184
32.209,-0.026398
32.21,-0.026672
32.211,-0.026855
32.212,-0.0271
32.213,-0.027344
32.214,-0.027557
32.215,-0.027771
32.216,-0.028046
32.217,-0.028229
32.218,-0.028473
32.219,-0.028717
32.22,-0.028931
32.221,-0.029144
32.222,-0.029358
32.223,-0.029602
32.224,-0.029785
32.225,-0.030029
32.226,-0.030243
32.227,-0.030426
32.228,-0.03067
32.229,-0.030884
32.23,-0.031067
32.231,-0.031281
32.232,-0.031494
32.233,-0.031677
32.234,-0.031891
32.235,-0.032104
32.236,-0.032288
32.237,-0.032501
32.238,-0.032684
32.239,-0.032867
32.24,-0.033081
32.241,-0.033295
32.242,-0.033447
32.243,-0.033661
32.244,-0.033844
32.245,-0.034027
32.246,-0.034241
32.247,-0.034424
32.248,-0.034607
32.249,-0.03479
32.25,-0.035004
32.251,-0.035156
32.252,-0.035339
32.253,-0.035553
32.254,-0.035706
32.255,-0.035889
32.256,-0.036102
32.257,-0.036255
32.258,-0.036438
32.259,-0.036621
32.26,-0.036774
32.261,-0.036957
32.262,-0.03714
32.263,-0.037292
32.264,-0.037476
32.265,-0.037659
32.266,-0.037811
32.267,-0.037964
32.268,-0.038147
32.269,-0.0383
32.27,-0.038483
32.271,-0.038635
32.272,-0.038788
32.273,-0.038971
32.274,-0.039124
32.275,-0.039276
32.276,-0.039429
32.277,-0.039612
32.278,-0.039764
32.279,-0.039917
32.28,-0.04007
32.281,-0.040222
32.282,-0.040375
32.283,-0.040527
32.284,-0.04068
32.285,-0.040833
32.286,-0.040985
32.287,-0.041138
32.288,-0.04126
32.289,-0.041412
32.29,-0.041565
32.291,-0.041687
32.292,-0.04184
32.293,-0.041962
32.294,-0.042084
32.295,-0.042236
32.296,-0.042389
32.297,-0.042511
32.298,-0.042633
32.299,-0.042786
32.3,-0.042908
32.301,-0.04303
32.302,-0.043182
32.303,-0.043274
32.304,-0.043427
32.305,-0.043549
32.306,-0.043671
32.307,-0.043823
32.308,-0.043945
32.309,-0.044067
32.31,-0.04422
32.311,-0.044342
32.312,-0.044464
32.313,-0.044586
32.314,-0.044708
32.315,-0.04483
32.316,-0.044952
32.317,-0.045105
32.318,-0.045197
32.319,-0.045319
32.32,-0.045471
32.321,-0.045563
32.322,-0.045685
32.323,-0.045837
32.324,-0.045929
32.325,-0.046051
32.326,-0.046173
32.327,-0.046295
32.328,-0.046417
32.329,-0.046539
32.33,-0.046631
32.331,-0.046753
32.332,-0.046875
32.333,-0.046967
32.334,-0.047089
32.335,-0.047211
32.336,-0.047333
32.337,-0.047424
32.338,-0.047546
32.339,-0.047668
32.34,-0.04776
32.341,-0.047882
32.342,-0.048004
32.343,-0.048096
32.344,-0.048218
32.345,-0.04834
32.346,-0.048431
32.347,-0.048553
32.348,-0.048676
32.349,-0.048767
32.35,-0.048889
32.351,-0.049011
32.352,-0.049103
32.353,-0.049225
32.354,-0.049347
32.355,-0.049438
32.356,-0.049561
32.357,-0.049652
32.358,-0.049744
32.359,-0.049866
32.36,-0.049988
32.361,-0.050079
32.362,-0.050171
32.363,-0.050293
32.364,-0.050385
32.365,-0.050476
32.366,-0.050598
32.367,-0.05069
32.368,-0.050781
32.369,-0.050873
32.37,-0.050964
32.371,-0.051056
32.372,-0.051147
32.373,-0.051239
32.374,-0.051331
32.375,-0.051422
32.376,-0.051514
32.377,-0.051605
32.378,-0.051697
32.379,-0.051788
32.38,-0.051849
32.381,-0.051971
32.382,-0.052032
32.383,-0.052124
32.384,-0.052216
32.385,-0.052277
32.386,-0.052368
32.387,-0.05246
32.388,-0.052551
32.389,-0.052612
32.39,-0.052704
32.391,-0.052795
32.392,-0.052856
32.393,-0.052948
32.394,-0.05304
32.395,-0.053101
32.396,-0.053192
32.397,-0.053284
32.398,-0.053345
32.399,-0.053436
32.4,-0.053528
32.401,-0.053589
32.402,-0.05368
32.403,-0.053741
32.404,-0.053833
32.405,-0.053925
32.406,-0.053986
32.407,-0.054077
32.408,-0.054169
32.409,-0.05423
32.41,-0.054321
32.411,-0.054413
32.412,-0.054474
32.413,-0.054565
32.414,-0.054657
32.415,-0.054749
32.416,-0.05481
32.417,-0.054901
32.418,-0.054993
32.419,-0.055054
32.42,-0.055145
32.421,-0.055237
32.422,-0.055298
32.423,-0.055389
32.424,-0.055481
32.425,-0.055542
32.426,-0.055634
32.427,-0.055725
32.428,-0.055786
32.429,-0.055878
32.43,-0.055939
32.431,-0.05603
32.432,-0.056091
32.433,-0.056183
32.434,-0.056244
32.435,-0.056335
32.436,-0.056396
32.437,-0.056458
32.438,-0.056549
32.439,-0.05661
32.44,-0.056671
32.441,-0.056763
32.442,-0.056824
32.443,-0.056885
32.444,-0.056946
32.445,-0.057037
32.446,-0.057098
32.447,-0.057159
32.448,-0.05722
32.449,-0.057281
32.45,-0.057343
32.451,-0.057404
32.452,-0.057465
32.453,-0.057526
32.454,-0.057587
32.455,-0.057648
32.456,-0.057709
32.457,-0.05777
32.458,-0.057831
32.459,-0.057892
32.46,-0.057953
32.461,-0.058014
32.462,-0.058075
32.463,-0.058136
32.464,-0.058167
32.465,-0.058228
32.466,-0.058319
32.467,-0.05835
32.468,-0.058411
32.469,-0.058472
32.47,-0.058533
32.471,-0.058594
32.472,-0.058655
32.473,-0.058716
32.474,-0.058777
32.475,-0.058838
32.476,-0.058868
32.477,-0.058929
32.478,-0.05899
32.479,-0.059052
32.48,-0.059082
32.481,-0.059143
32.482,-0.059204
32.483,-0.059265
32.484,-0.059296
32.485,-0.059357
32.486,-0.059418
32.487,-0.059448
32.488,-0.059509
32.489,-0.05954
32.49,-0.059601
32.491,-0.059662
32.492,-0.059692
32.493,-0.059753
32.494,-0.059784
32.495,-0.059845
32.496,-0.059875
32.497,-0.059937
32.498,-0.059967
32.499,-0.060028
32.5,-0.060059
32.501,-0.06012
32.502,-0.06015
32.503,-0.060211
32.504,-0.060242
32.505,-0.060303
32.506,-0.060333
32.507,-0.060394
32.508,-0.060425
32.509,-0.060486
32.51,-0.060516
32.511,-0.060547
32.512,-0.060608
32.513,-0.060638
32.514,-0.060669
32.515,-0.06073
32.516,-0.06076
32.517,-0.060791
32.518,-0.060852
32.519,-0.060883
32.52,-0.060913
32.521,-0.060974
32.522,-0.061005
32.523,-0.061035
32.524,-0.061066
32.525,-0.061096
32.526,-0.061127
32.527,-0.061188
32.528,-0.061218
32.529,-0.061249
32.53,-0.061279
32.531,-0.06131
32.532,-0.06134
32.533,-0.061371
32.534,-0.061401
32.535,-0.061432
32.536,-0.061462
32.537,-0.061493
32.538,-0.061523
32.539,-0.061554
32.54,-0.061584
32.541,-0.061615
32.542,-0.061646
32.543,-0.061646
32.544,-0.061676
32.545,-0.061707
32.546,-0.061737
32.547,-0.061768
32.548,-0.061768
32.549,-0.061798
32.55,-0.061829
32.551,-0.061859
32.552,-0.06189
32.553,-0.06189
32.554,-0.06192
32.555,-0.061951
32.556,-0.061951
32.557,-0.061981
32.558,-0.062012
32.559,-0.062012
32.56,-0.062042
32.561,-0.062073
32.562,-0.062073
32.563,-0.062103
32.564,-0.062134
32.565,-0.062134
32.566,-0.062164
32.567,-0.062195
32.568,-0.062195
32.569,-0.062225
32.57,-0.062225
32.571,-0.062256
32.572,-0.062256
32.573,-0.062286
32.574,-0.062286
32.575,-0.062317
32.576,-0.062317
32.577,-0.062347
32.578,-0.062347
32.579,-0.062378
32.58,-0.062378
32.581,-0.062408
32.582,-0.062408
32.583,-0.062439
32.584,-0.062439
32.585,-0.062469
32.586,-0.062469
32.587,-0.062469
32.588,-0.0625
32.589,-0.0625
32.59,-0.0625
32.591,-0.062531
32.592,-0.062531
32.593,-0.062561
32.594,-0.062561
32.595,-0.062561
32.596,-0.062592
32.597,-0.062592
32.598,-0.062592
32.599,-0.062622
32.6,-0.062622
32.601,-0.062622
32.602,-0.062622
32.603,-0.062653
32.604,-0.062653
32.605,-0.062653
32.606,-0.062653
32.607,-0.062653
32.608,-0.062683
32.609,-0.062683
32.61,-0.062683
32.611,-0.062683
32.612,-0.062683
32.613,-0.062683
32.614,-0.062683
32.615,-0.062683
32.616,-0.062683
32.617,-0.062683
32.618,-0.062683
32.619,-0.062683
32.62,-0.062683
32.621,-0.062683
32.622,-0.062683
32.623,-0.062683
32.624,-0.062683
32.625,-0.062683
32.626,-0.062683
32.627,-0.062653
32.628,-0.062653
32.629,-0.062653
32.63,-0.062653
32.631,-0.062653
32.632,-0.062653
32.633,-0.062653
32.634,-0.062622
32.635,-0.062622
32.636,-0.062622
32.637,-0.062622
32.638,-0.062622
32.639,-0.062622
32.64,-0.062622
32.641,-0.062592
32.642,-0.062592
32.643,-0.062592
32.644,-0.062592
32.645,-0.062592
32.646,-0.062592
32.647,-0.062561
32.648,-0.062561
32.649,-0.062561
32.65,-0.062561
32.651,-0.062561
32.652,-0.062531
32.653,-0.062531
32.654,-0.062531
32.655,-0.062531
32.656,-0.062531
32.657,-0.0625
32.658,-0.0625
32.659,-0.0625
32.66,-0.0625
32.661,-0.0625
32.662,-0.062469
32.663,-0.062469
32.664,-0.062469
32.665,-0.062439
32.666,-0.062439
32.667,-0.062439
32.668,-0.062408
32.669,-0.062408
32.67,-0.062378
32.671,-0.062378
32.672,-0.062347
32.673,-0.062347
32.674,-0.062317
32.675,-0.062317
32.676,-0.062286
32.677,-0.062256
32.678,-0.062256
32.679,-0.062225
32.68,-0.062195
32.681,-0.062195
32.682,-0.062164
32.683,-0.062134
32.684,-0.062103
32.685,-0.062103
32.686,-0.062073
32.687,-0.062042
32.688,-0.062012
32.689,-0.061981
32.69,-0.061981
32.691,-0.061951
32.692,-0.06192
32.693,-0.06189
32.694,-0.06189
32.695,-0.061859
32.696,-0.061829
32.697,-0.061798
32.698,-0.061768
32.699,-0.061768
32.7,-0.061737
32.701,-0.061707
32.702,-0.061676
32.703,-0.061676
32.704,-0.061646
32.705,-0.061615
32.706,-0.061584
32.707,-0.061554
32.708,-0.061554
32.709,-0.061523
32.71,-0.061493
32.711,-0.061462
32.712,-0.061462
32.713,-0.061432
32.714,-0.061401
32.715,-0.061371
32.716,-0.06134
32.717,-0.06134
32.718,-0.06131
32.719,-0.061279
32.72,-0.061249
32.721,-0.061249
32.722,-0.061218
32.723,-0.061188
32.724,-0.061157
32.725,-0.061157
32.726,-0.061127
32.727,-0.061096
32.728,-0.061096
32.729,-0.061066
32.73,-0.061035
32.731,-0.061035
32.732,-0.061005
32.733,-0.061005
32.734,-0.060974
32.735,-0.060944
32.736,-0.060944
32.737,-0.060913
32.738,-0.060913
32.739,-0.060883
32.74,-0.060883
32.741,-0.060852
32.742,-0.060822
32.743,-0.060822
32.744,-0.060791
32.745,-0.060791
32.746,-0.06076
32.747,-0.06076
32.748,-0.06073
32.749,-0.060699
32.75,-0.060699
32.751,-0.060669
32.752,-0.060669
32.753,-0.060638
32.754,-0.060608
32.755,-0.060608
32.756,-0.060577
32.757,-0.060577
32.758,-0.060547
32.759,-0.060516
32.76,-0.060516
32.761,-0.060486
32.762,-0.060455
32.763,-0.060455
32.764,-0.060425
32.765,-0.060394
32.766,-0.060364
32.767,-0.060364
32.768,-0.060333
32.769,-0.060303
32.77,-0.060272
32.771,-0.060242
32.772,-0.060211
32.773,-0.060181
32.774,-0.06015
32.775,-0.06012
32.776,-0.060089
32.777,-0.060059
32.778,-0.060028
32.779,-0.059998
32.78,-0.059967
32.781,-0.059937
32.782,-0.059906
32.783,-0.059875
32.784,-0.059845
32.785,-0.059814
32.786,-0.059753
32.787,-0.059723
32.788,-0.059692
32.789,-0.059662
32.79,-0.059631
32.791,-0.059601
32.792,-0.05954
32.793,-0.059509
32.794,-0.059479
32.795,-0.059448
32.796,-0.059418
32.797,-0.059387
32.798,-0.059357
32.799,-0.059296
32.8,-0.059265
32.801,-0.059235
32.802,-0.059204
32.803,-0.059174
32.804,-0.059143
32.805,-0.059113
32.806,-0.059052
32.807,-0.059021
32.808,-0.05899
32.809,-0.05896
32.81,-0.058929
32.811,-0.058899
32.812,-0.058838
32.813,-0.058807
32.814,-0.058777
32.815,-0.058746
32.816,-0.058716
32.817,-0.058655
32.818,-0.058624
32.819,-0.058594
32.82,-0.058563
32.821,-0.058502
32.822,-0.058472
32.823,-0.058441
32.824,-0.058411
32.825,-0.05835
32.826,-0.058319
32.827,-0.058289
32.828,-0.058228
32.829,-0.058197
